effDate,consTickerSymbol,weight
2017-10-31,000100,0.28
2017-10-31,601225,0.207
2017-10-31,601608,0.078
2017-10-31,002456,0.394
2017-10-31,002153,0.067
2017-10-31,601328,1.503
2017-10-31,000001,0.871
2017-10-31,600340,0.32
2017-10-31,600271,0.184
2017-10-31,600196,0.352
2017-10-31,600153,0.146
2017-11-30,601318,6.657
2017-11-30,600376,0.092
2017-11-30,601766,0.992
2017-11-30,002007,0.142
2017-11-30,002230,0.563
2017-11-30,601857,0.349
2017-11-30,600010,0.312
2017-11-30,600704,0.11
2017-11-30,600682,0.149
2017-11-30,600019,0.729
2017-11-30,601933,0.305
2017-11-30,000983,0.136
2017-11-30,601718,0.079
2017-11-30,300017,0.117
2017-11-30,000750,0.136
2017-11-30,002183,0.098
2017-11-30,600518,0.554
2017-11-30,002131,0.074
2017-11-30,000423,0.277
2017-11-30,000686,0.115
2017-11-30,000858,1.094
2017-11-30,000963,0.213
2017-11-30,002831,0.025
2017-11-30,000938,0.086
2017-11-30,601992,0.174
2017-11-30,600741,0.354
2017-11-30,000623,0.187
2017-11-30,600804,0.196
2017-11-30,600588,0.132
2017-11-30,600547,0.197
2017-11-30,600031,0.303
2017-11-30,300027,0.123
2017-11-30,002202,0.282
2017-11-30,600549,0.098
2017-11-30,600415,0.146
2017-11-30,000793,0.185
2017-11-30,601155,0.197
2017-11-30,000100,0.269
2017-11-30,601225,0.226
2017-11-30,601608,0.067
2017-11-30,002456,0.365
2017-11-30,002153,0.08
2017-11-30,601328,1.524
2017-11-30,000001,1.01
2017-11-30,600340,0.333
2017-11-30,600271,0.217
2017-11-30,600196,0.324
2017-11-30,600153,0.144
2017-11-30,600737,0.075
2017-11-30,000425,0.139
2017-11-30,601163,0.047
2017-11-30,601021,0.081
2017-11-30,600909,0.077
2017-11-30,600111,0.272
2017-11-30,600085,0.156
2017-11-30,002508,0.186
2017-11-30,600705,0.238
2017-11-30,600685,0.077
2017-11-30,600383,0.246
2017-11-30,601788,0.258
2017-11-30,002008,0.364
2017-11-30,002236,0.31
2017-11-30,002195,0.104
2017-11-30,002074,0.142
2017-11-30,601988,0.728
2017-11-30,002839,0.021
2017-11-30,002044,0.175
2017-11-30,600021,0.074
2017-11-30,002558,0.084
2017-11-30,600000,1.275
2017-11-30,002470,0.126
2017-11-30,300124,0.229
2017-11-30,601901,0.276
2017-11-30,600999,0.385
2017-11-30,002466,0.321
2017-11-30,600519,2.787
2017-11-30,000625,0.225
2017-11-30,600816,0.22
2017-11-30,600038,0.092
2017-11-30,600583,0.118
2017-11-30,600606,0.232
2017-11-30,601633,0.121
2017-11-30,000709,0.155
2017-11-30,000876,0.141
2017-11-30,000157,0.17
2017-11-30,600036,2.628
2017-11-30,601866,0.098
2017-11-30,600570,0.204
2017-11-30,000718,0.065
2017-11-30,002411,0.107
2017-11-30,002146,0.133
2017-11-30,601600,0.468
2017-11-30,000002,1.868
2017-11-30,600352,0.218
2017-11-30,600276,0.968
2017-11-30,600208,0.189
2017-11-30,600157,0.147
2017-11-30,001979,0.407
2017-11-30,000156,0.067
2017-11-30,601985,0.302
2017-11-30,002714,0.143
2017-11-30,601966,0.036
2017-11-30,000977,0.129
2017-11-30,300070,0.282
2017-11-30,600959,0.12
2017-11-30,002739,0.215
2017-11-30,600115,0.191
2017-11-30,600089,0.329
2017-11-30,000917,0.093
2017-11-30,600061,0.107
2017-11-30,300144,0.118
2017-11-30,601989,0.516
2017-11-30,000503,0.158
2017-11-30,600233,0.053
2017-11-30,601398,1.122
2017-11-30,600048,0.788
2017-11-30,601375,0.05
2017-11-30,601997,0.087
2017-11-30,601555,0.226
2017-11-30,002475,0.263
2017-11-30,601117,0.109
2017-11-30,601727,0.206
2017-11-30,002252,0.259
2017-11-30,600649,0.099
2017-11-30,601118,0.078
2017-11-30,600485,0.225
2017-11-30,002049,0.153
2017-11-30,600256,0.119
2017-11-30,600150,0.149
2017-11-30,000627,0.118
2017-11-30,600820,0.148
2017-11-30,600050,0.555
2017-11-30,600585,0.55
2017-11-30,600637,0.209
2017-11-30,600718,0.116
2017-11-30,601888,0.358
2017-11-30,600688,0.122
2017-11-30,600660,0.324
2017-11-30,601333,0.15
2017-11-30,002024,0.39
2017-11-30,600893,0.217
2017-11-30,601377,0.326
2017-11-30,002465,0.132
2017-11-30,000725,1.115
2017-11-30,002174,0.064
2017-11-30,000402,0.117
2017-11-30,000959,0.088
2017-11-30,000166,0.3
2017-11-30,603858,0.036
2017-11-30,000333,2.036
2017-11-30,601611,0.048
2017-11-30,002594,0.297
2017-11-30,300104,0.322
2017-11-30,300072,0.272
2017-11-30,002415,1.201
2017-11-30,002352,0.099
2017-11-30,002152,0.071
2017-11-30,601919,0.211
2017-11-30,000008,0.126
2017-11-30,600362,0.168
2017-11-30,600297,0.157
2017-11-30,600436,0.163
2017-11-30,600170,0.151
2017-11-30,000630,0.155
2017-11-30,601601,1.153
2017-11-30,601211,0.801
2017-11-30,600118,0.131
2017-11-30,002673,0.203
2017-11-30,600100,0.173
2017-11-30,600066,0.278
2017-11-30,300168,0.079
2017-11-30,002304,0.551
2017-11-30,000538,0.431
2017-11-30,600037,0.088
2017-11-30,600028,0.557
2017-11-30,300024,0.187
2017-11-30,600008,0.113
2017-11-30,601800,0.187
2017-11-30,601818,0.585
2017-11-30,600886,0.269
2017-11-30,002292,0.066
2017-11-30,002241,0.324
2017-11-30,601958,0.062
2017-11-30,600018,0.212
2017-11-30,601006,0.463
2017-11-30,601229,0.114
2017-11-30,601881,0.068
2017-11-30,000768,0.211
2017-11-30,002450,0.512
2017-11-30,600674,0.192
2017-11-30,600489,0.148
2017-11-30,002299,0.062
2017-11-30,600690,0.463
2017-11-30,600663,0.141
2017-11-30,600522,0.282
2017-11-30,601628,0.454
2017-11-30,600372,0.066
2017-11-30,002027,0.181
2017-11-30,600895,0.108
2017-11-30,600977,0.073
2017-11-30,002602,0.085
2017-11-30,600827,0.094
2017-11-30,600060,0.105
2017-11-30,000413,0.213
2017-11-30,600015,0.522
2017-11-30,300133,0.063
2017-11-30,601018,0.198
2017-11-30,000728,0.216
2017-11-30,601169,0.952
2017-11-30,600369,0.128
2017-11-30,600309,0.463
2017-11-30,600446,0.068
2017-11-30,600177,0.175
2017-11-30,000651,1.795
2017-11-30,002736,0.268
2017-11-30,600023,0.191
2017-11-30,601127,0.032
2017-11-30,000826,0.156
2017-11-30,002424,0.059
2017-11-30,601688,0.554
2017-11-30,000895,0.218
2017-11-30,002555,0.07
2017-11-30,000559,0.12
2017-11-30,000009,0.144
2017-11-30,601336,0.458
2017-11-30,000540,0.182
2017-11-30,600029,0.342
2017-11-30,300033,0.094
2017-11-30,601872,0.084
2017-11-30,601099,0.225
2017-11-30,603160,0.048
2017-11-30,600958,0.427
2017-11-30,000783,0.26
2017-11-30,600009,0.354
2017-11-30,000063,0.692
2017-11-30,002500,0.149
2017-11-30,600887,1.532
2017-11-30,601668,1.272
2017-11-30,601186,0.475
2017-11-30,601088,0.414
2017-11-30,002081,0.196
2017-11-30,002142,0.409
2017-11-30,002065,0.157
2017-11-30,000338,0.346
2017-11-30,600104,0.951
2017-11-30,600068,0.22
2017-11-30,002310,0.192
2017-11-30,600926,0.043
2017-11-30,000776,0.462
2017-11-30,000060,0.159
2017-11-30,300251,0.072
2017-11-30,600837,1.016
2017-11-30,600795,0.353
2017-11-30,600871,0.047
2017-11-30,600703,0.523
2017-11-30,600535,0.209
2017-11-30,601166,1.916
2017-11-30,600373,0.087
2017-11-30,600482,0.078
2017-11-30,600900,0.955
2017-11-30,000738,0.066
2017-11-30,601939,0.421
2017-11-30,600498,0.15
2017-11-30,002797,0.033
2017-11-30,000415,0.096
2017-11-30,600016,1.839
2017-11-30,601288,1.257
2017-11-30,601607,0.245
2017-11-30,600406,0.243
2017-11-30,000961,0.06
2017-11-30,601216,0.148
2017-11-30,600739,0.186
2017-11-30,000568,0.365
2017-11-30,000671,0.096
2017-11-30,000839,0.226
2017-11-30,601198,0.159
2017-11-30,300315,0.102
2017-11-30,000555,0.042
2017-11-30,600030,1.327
2017-11-30,300059,0.308
2017-11-30,601877,0.09
2017-11-30,601899,0.36
2017-11-30,601390,0.567
2017-11-30,002426,0.111
2017-11-30,002385,0.115
2017-11-30,601009,0.365
2017-11-30,601111,0.195
2017-11-30,601998,0.171
2017-11-30,600332,0.159
2017-11-30,600188,0.047
2017-11-30,000792,0.168
2017-11-30,002841,0.028
2017-11-30,000069,0.256
2017-11-30,601669,0.293
2017-11-30,603993,0.165
2017-11-30,600919,0.087
2017-11-30,600109,0.201
2017-11-30,600074,0.089
2017-11-30,601618,0.234
2017-11-30,600221,0.184
2017-12-29,300003,0.22
2017-12-29,000738,0.06
2017-12-29,601939,0.439
2017-12-29,600498,0.137
2017-12-29,000415,0.091
2017-12-29,600016,1.69
2017-12-29,601288,1.248
2017-12-29,601607,0.238
2017-12-29,000839,0.224
2017-12-29,000961,0.101
2017-12-29,601216,0.135
2017-12-29,600739,0.184
2017-12-29,000568,0.412
2017-12-29,000671,0.109
2017-12-29,600406,0.262
2017-12-29,601198,0.135
2017-12-29,300315,0.105
2017-12-29,002797,0.175
2017-12-29,600030,1.214
2017-12-29,300059,0.331
2017-12-29,601877,0.096
2017-12-29,601899,0.406
2017-12-29,601390,0.4
2017-12-29,603993,0.155
2017-12-29,002426,0.102
2017-12-29,002385,0.106
2017-12-29,601009,0.336
2017-12-29,601111,0.209
2017-12-29,601998,0.162
2017-12-29,600332,0.154
2017-12-29,600188,0.048
2017-12-29,000792,0.165
2017-12-29,002841,0.025
2017-12-29,000069,0.237
2017-12-29,601669,0.282
2017-12-29,601228,0.039
2017-12-29,600919,0.434
2017-12-29,002601,0.083
2017-12-29,601012,0.434
2017-12-29,600109,0.172
2017-12-29,600074,0.103
2017-12-29,601618,0.221
2017-12-29,600221,0.313
2017-12-29,601318,6.46
2017-12-29,600376,0.102
2017-12-29,601766,0.753
2017-12-29,002007,0.128
2017-12-29,002230,0.49
2017-12-29,601857,0.446
2017-12-29,600010,0.287
2017-12-29,600704,0.1
2017-12-29,600682,0.143
2017-12-29,600019,0.651
2017-12-29,601933,0.329
2017-12-29,000983,0.136
2017-12-29,601718,0.076
2017-12-29,300017,0.131
2017-12-29,002294,0.161
2017-12-29,000750,0.123
2017-12-29,600518,0.566
2017-12-29,000423,0.269
2017-12-29,600547,0.197
2017-12-29,000686,0.105
2017-12-29,000858,1.292
2017-12-29,000963,0.223
2017-12-29,002831,0.021
2017-12-29,000938,0.09
2017-12-29,601992,0.154
2017-12-29,002460,0.312
2017-12-29,600741,0.399
2017-12-29,000623,0.178
2017-12-29,600804,0.208
2017-12-29,600588,0.132
2017-12-29,600031,0.355
2017-12-29,300027,0.124
2017-12-29,002202,0.327
2017-12-29,600549,0.095
2017-12-29,600415,0.134
2017-12-29,601878,0.052
2017-12-29,601155,0.226
2017-12-29,000100,0.269
2017-12-29,601225,0.278
2017-12-29,601608,0.061
2017-12-29,002456,0.333
2017-12-29,002153,0.073
2017-12-29,601328,1.454
2017-12-29,000001,0.973
2017-12-29,600340,0.316
2017-12-29,600271,0.205
2017-12-29,600196,0.381
2017-12-29,600153,0.134
2017-12-29,000425,0.166
2017-12-29,601163,0.042
2017-12-29,601021,0.076
2017-12-29,600909,0.067
2017-12-29,600111,0.271
2017-12-29,600085,0.151
2017-12-29,000898,0.1
2017-12-29,002508,0.194
2017-12-29,002839,0.02
2017-12-29,603799,0.203
2017-12-29,600705,0.211
2017-12-29,600685,0.075
2017-12-29,601991,0.106
2017-12-29,600383,0.243
2017-12-29,601788,0.224
2017-12-29,002008,0.359
2017-12-29,002236,0.342
2017-12-29,002074,0.129
2017-12-29,601988,0.713
2017-12-29,002044,0.194
2017-12-29,600118,0.127
2017-12-29,600021,0.075
2017-12-29,002558,0.19
2017-12-29,300122,0.115
2017-12-29,600000,1.26
2017-12-29,002470,0.123
2017-12-29,300124,0.247
2017-12-29,601901,0.242
2017-12-29,600999,0.335
2017-12-29,002466,0.311
2017-12-29,600519,2.987
2017-12-29,000625,0.209
2017-12-29,600816,0.203
2017-12-29,600038,0.093
2017-12-29,600583,0.116
2017-12-29,600606,0.227
2017-12-29,601633,0.118
2017-12-29,000709,0.141
2017-12-29,000876,0.134
2017-12-29,000157,0.166
2017-12-29,002608,0.056
2017-12-29,600036,2.551
2017-12-29,300015,0.16
2017-12-29,601866,0.092
2017-12-29,600570,0.195
2017-12-29,000723,0.072
2017-12-29,300070,0.278
2017-12-29,002411,0.07
2017-12-29,002146,0.141
2017-12-29,601600,0.453
2017-12-29,000002,1.287
2017-12-29,600352,0.227
2017-12-29,600276,0.993
2017-12-29,600208,0.191
2017-12-29,600157,0.178
2017-12-29,001979,0.395
2017-12-29,601985,0.292
2017-12-29,002714,0.157
2017-12-29,601966,0.071
2017-12-29,002572,0.174
2017-12-29,002468,0.064
2017-12-29,600959,0.108
2017-12-29,002739,0.208
2017-12-29,600115,0.274
2017-12-29,600089,0.314
2017-12-29,600061,0.095
2017-12-29,300144,0.115
2017-12-29,601989,0.49
2017-12-29,000503,0.264
2017-12-29,601898,0.089
2017-12-29,600233,0.048
2017-12-29,601398,1.14
2017-12-29,600048,0.858
2017-12-29,601375,0.042
2017-12-29,601997,0.157
2017-12-29,601555,0.199
2017-12-29,002475,0.317
2017-12-29,601117,0.113
2017-12-29,601727,0.201
2017-12-29,002252,0.252
2017-12-29,600649,0.095
2017-12-29,601118,0.074
2017-12-29,600485,0.218
2017-12-29,600893,0.206
2017-12-29,000627,0.101
2017-12-29,600820,0.134
2017-12-29,600050,0.489
2017-12-29,600585,0.5
2017-12-29,600637,0.187
2017-12-29,601888,0.361
2017-12-29,600688,0.079
2017-12-29,600660,0.346
2017-12-29,601333,0.161
2017-12-29,002024,0.39
2017-12-29,601377,0.288
2017-12-29,002465,0.132
2017-12-29,000725,1.169
2017-12-29,002174,0.082
2017-12-29,000402,0.113
2017-12-29,000959,0.081
2017-12-29,600011,0.221
2017-12-29,000166,0.275
2017-12-29,603858,0.033
2017-12-29,000333,2.146
2017-12-29,601611,0.069
2017-12-29,002594,0.503
2017-12-29,300072,0.271
2017-12-29,002415,1.227
2017-12-29,002352,0.095
2017-12-29,601919,0.22
2017-12-29,000008,0.126
2017-12-29,600362,0.178
2017-12-29,600297,0.167
2017-12-29,600436,0.162
2017-12-29,600170,0.141
2017-12-29,000630,0.157
2017-12-29,300024,0.175
2017-12-29,601601,1.109
2017-12-29,603833,0.042
2017-12-29,601211,0.593
2017-12-29,002673,0.184
2017-12-29,002304,0.591
2017-12-29,000538,0.452
2017-12-29,600028,0.549
2017-12-29,601229,0.104
2017-12-29,600008,0.106
2017-12-29,601800,0.167
2017-12-29,601818,0.55
2017-12-29,600886,0.255
2017-12-29,002292,0.064
2017-12-29,002241,0.288
2017-12-29,601958,0.06
2017-12-29,600018,0.171
2017-12-29,601006,0.46
2017-12-29,601881,0.058
2017-12-29,000768,0.199
2017-12-29,002450,0.401
2017-12-29,600100,0.149
2017-12-29,600674,0.191
2017-12-29,600066,0.272
2017-12-29,600489,0.145
2017-12-29,600827,0.092
2017-12-29,600690,0.489
2017-12-29,600663,0.119
2017-12-29,600522,0.255
2017-12-29,601628,0.432
2017-12-29,600372,0.062
2017-12-29,002027,0.587
2017-12-29,600895,0.094
2017-12-29,600977,0.098
2017-12-29,002602,0.089
2017-12-29,601212,0.044
2017-12-29,000413,0.307
2017-12-29,600015,0.492
2017-12-29,601018,0.179
2017-12-29,600390,0.034
2017-12-29,000728,0.189
2017-12-29,601169,0.889
2017-12-29,600369,0.111
2017-12-29,600309,0.442
2017-12-29,600177,0.196
2017-12-29,000651,1.792
2017-12-29,002736,0.227
2017-12-29,600023,0.185
2017-12-29,000826,0.144
2017-12-29,300136,0.34
2017-12-29,002424,0.056
2017-12-29,601688,0.48
2017-12-29,000895,0.224
2017-12-29,002555,0.056
2017-12-29,000559,0.119
2017-12-29,600958,0.368
2017-12-29,601336,0.499
2017-12-29,000540,0.177
2017-12-29,600029,0.357
2017-12-29,300033,0.092
2017-12-29,601872,0.079
2017-12-29,601099,0.21
2017-12-29,603160,0.038
2017-12-29,000783,0.26
2017-12-29,600009,0.37
2017-12-29,000063,0.737
2017-12-29,002500,0.133
2017-12-29,600887,1.667
2017-12-29,002624,0.112
2017-12-29,601668,1.153
2017-12-29,601186,0.437
2017-12-29,601088,0.391
2017-12-29,002081,0.207
2017-12-29,002142,0.385
2017-12-29,002065,0.132
2017-12-29,000338,0.344
2017-12-29,600104,0.957
2017-12-29,600068,0.193
2017-12-29,002310,0.23
2017-12-29,600219,0.174
2017-12-29,600926,0.04
2017-12-29,000776,0.421
2017-12-29,000060,0.159
2017-12-29,300251,0.078
2017-12-29,600837,0.887
2017-12-29,600795,0.313
2017-12-29,600871,0.041
2017-12-29,600703,0.529
2017-12-29,600535,0.197
2017-12-29,601166,1.805
2017-12-29,600373,0.08
2017-12-29,600482,0.183
2017-12-29,600900,0.877
2018-01-31,000559,0.101
2018-01-31,600369,0.109
2018-01-31,600309,0.4
2018-01-31,600177,0.184
2018-01-31,000651,2.164
2018-01-31,000826,0.125
2018-01-31,000895,0.222
2018-01-31,002555,0.053
2018-01-31,603160,0.031
2018-01-31,600958,0.348
2018-01-31,601336,0.403
2018-01-31,000540,0.167
2018-01-31,600029,0.332
2018-01-31,300033,0.095
2018-01-31,601872,0.074
2018-01-31,601099,0.201
2018-01-31,000783,0.249
2018-01-31,600009,0.363
2018-01-31,000063,0.595
2018-01-31,002736,0.232
2018-01-31,002500,0.129
2018-01-31,600887,1.666
2018-01-31,002624,0.095
2018-01-31,600023,0.19
2018-01-31,300136,0.218
2018-01-31,601668,1.22
2018-01-31,601186,0.435
2018-01-31,002424,0.05
2018-01-31,601688,0.514
2018-01-31,601088,0.42
2018-01-31,002081,0.203
2018-01-31,002142,0.409
2018-01-31,002065,0.119
2018-01-31,000338,0.342
2018-01-31,600104,0.969
2018-01-31,600068,0.211
2018-01-31,002310,0.198
2018-01-31,600219,0.158
2018-01-31,600926,0.041
2018-01-31,000776,0.447
2018-01-31,000060,0.161
2018-01-31,300251,0.092
2018-01-31,600837,0.9
2018-01-31,600795,0.296
2018-01-31,600871,0.04
2018-01-31,600703,0.457
2018-01-31,600535,0.187
2018-01-31,601166,1.872
2018-01-31,600373,0.074
2018-01-31,600482,0.168
2018-01-31,600900,0.844
2018-01-31,300003,0.224
2018-01-31,000738,0.051
2018-01-31,601939,0.513
2018-01-31,600498,0.117
2018-01-31,000415,0.087
2018-01-31,600016,1.722
2018-01-31,601288,1.371
2018-01-31,601607,0.221
2018-01-31,000839,0.187
2018-01-31,000961,0.114
2018-01-31,601216,0.128
2018-01-31,600739,0.174
2018-01-31,000568,0.384
2018-01-31,000671,0.13
2018-01-31,600406,0.229
2018-01-31,601198,0.129
2018-01-31,300315,0.107
2018-01-31,002797,0.172
2018-01-31,600030,1.347
2018-01-31,300059,0.369
2018-01-31,601877,0.086
2018-01-31,601899,0.428
2018-01-31,601390,0.382
2018-01-31,603993,0.161
2018-01-31,002426,0.087
2018-01-31,002385,0.111
2018-01-31,601009,0.417
2018-01-31,601111,0.211
2018-01-31,601998,0.178
2018-01-31,600332,0.125
2018-01-31,600188,0.056
2018-01-31,000792,0.146
2018-01-31,002841,0.022
2018-01-31,000069,0.273
2018-01-31,601669,0.27
2018-01-31,601228,0.037
2018-01-31,600919,0.45
2018-01-31,002601,0.088
2018-01-31,601012,0.432
2018-01-31,600109,0.163
2018-01-31,600074,0.031
2018-01-31,601618,0.193
2018-01-31,600221,0.301
2018-01-31,600682,0.132
2018-01-31,601318,6.538
2018-01-31,600376,0.11
2018-01-31,601766,0.668
2018-01-31,002007,0.121
2018-01-31,002230,0.429
2018-01-31,601857,0.469
2018-01-31,600010,0.273
2018-01-31,600704,0.097
2018-01-31,000423,0.276
2018-01-31,600019,0.709
2018-01-31,601933,0.353
2018-01-31,000983,0.135
2018-01-31,601718,0.068
2018-01-31,300017,0.137
2018-01-31,002294,0.131
2018-01-31,000750,0.117
2018-01-31,600518,0.497
2018-01-31,600547,0.19
2018-01-31,000686,0.1
2018-01-31,000858,1.287
2018-01-31,000963,0.22
2018-01-31,002831,0.021
2018-01-31,000938,0.071
2018-01-31,601992,0.15
2018-01-31,002460,0.238
2018-01-31,600741,0.336
2018-01-31,000623,0.17
2018-01-31,600804,0.19
2018-01-31,600588,0.135
2018-01-31,600031,0.339
2018-01-31,300027,0.136
2018-01-31,002202,0.296
2018-01-31,600549,0.087
2018-01-31,600415,0.13
2018-01-31,601878,0.048
2018-01-31,601155,0.292
2018-01-31,000100,0.233
2018-01-31,601225,0.323
2018-01-31,601608,0.056
2018-01-31,002456,0.273
2018-01-31,002153,0.065
2018-01-31,601328,1.497
2018-01-31,000001,0.97
2018-01-31,600340,0.428
2018-01-31,600271,0.185
2018-01-31,600196,0.328
2018-01-31,600153,0.144
2018-01-31,000425,0.155
2018-01-31,601163,0.038
2018-01-31,601021,0.067
2018-01-31,600909,0.069
2018-01-31,600111,0.236
2018-01-31,600085,0.149
2018-01-31,000898,0.105
2018-01-31,002508,0.204
2018-01-31,002839,0.017
2018-01-31,603799,0.238
2018-01-31,600705,0.2
2018-01-31,600685,0.07
2018-01-31,601991,0.099
2018-01-31,600383,0.284
2018-01-31,601788,0.228
2018-01-31,002008,0.339
2018-01-31,002236,0.367
2018-01-31,002074,0.114
2018-01-31,601988,0.769
2018-01-31,002044,0.195
2018-01-31,600118,0.112
2018-01-31,600021,0.067
2018-01-31,002558,0.158
2018-01-31,300122,0.107
2018-01-31,600000,1.243
2018-01-31,002470,0.116
2018-01-31,300124,0.226
2018-01-31,601901,0.233
2018-01-31,600999,0.353
2018-01-31,002466,0.289
2018-01-31,600519,3.088
2018-01-31,000625,0.201
2018-01-31,600816,0.19
2018-01-31,600038,0.077
2018-01-31,600583,0.124
2018-01-31,600606,0.271
2018-01-31,601633,0.118
2018-01-31,000709,0.138
2018-01-31,000876,0.141
2018-01-31,000723,0.065
2018-01-31,000157,0.158
2018-01-31,002608,0.053
2018-01-31,600036,2.814
2018-01-31,300015,0.171
2018-01-31,601866,0.089
2018-01-31,600570,0.205
2018-01-31,300070,0.245
2018-01-31,002411,0.065
2018-01-31,002146,0.192
2018-01-31,601600,0.428
2018-01-31,000002,1.468
2018-01-31,600352,0.228
2018-01-31,600276,1.028
2018-01-31,600208,0.193
2018-01-31,600157,0.168
2018-01-31,001979,0.491
2018-01-31,601985,0.285
2018-01-31,002714,0.167
2018-01-31,601966,0.067
2018-01-31,002572,0.171
2018-01-31,002468,0.06
2018-01-31,600959,0.1
2018-01-31,002739,0.196
2018-01-31,600115,0.263
2018-01-31,600089,0.293
2018-01-31,600061,0.09
2018-01-31,300144,0.108
2018-01-31,601989,0.477
2018-01-31,000503,0.228
2018-01-31,002252,0.237
2018-01-31,601898,0.09
2018-01-31,600233,0.044
2018-01-31,601398,1.297
2018-01-31,600048,0.985
2018-01-31,601375,0.045
2018-01-31,601997,0.192
2018-01-31,601555,0.187
2018-01-31,002475,0.277
2018-01-31,601117,0.119
2018-01-31,601727,0.189
2018-01-31,600649,0.09
2018-01-31,601118,0.074
2018-01-31,600485,0.206
2018-01-31,002024,0.395
2018-01-31,600893,0.18
2018-01-31,000627,0.096
2018-01-31,600820,0.125
2018-01-31,600050,0.509
2018-01-31,600585,0.553
2018-01-31,600637,0.18
2018-01-31,601888,0.402
2018-01-31,600688,0.077
2018-01-31,600660,0.305
2018-01-31,601333,0.138
2018-01-31,601377,0.287
2018-01-31,002465,0.123
2018-01-31,000725,1.158
2018-01-31,002174,0.082
2018-01-31,000402,0.113
2018-01-31,000959,0.078
2018-01-31,600011,0.213
2018-01-31,000166,0.194
2018-01-31,603858,0.03
2018-01-31,000333,2.184
2018-01-31,601611,0.068
2018-01-31,002594,0.459
2018-01-31,300072,0.28
2018-01-31,002415,1.184
2018-01-31,002352,0.089
2018-01-31,000008,0.113
2018-01-31,600362,0.173
2018-01-31,600297,0.149
2018-01-31,600436,0.178
2018-01-31,600170,0.139
2018-01-31,000630,0.148
2018-01-31,300024,0.176
2018-01-31,601601,0.999
2018-01-31,603833,0.048
2018-01-31,601211,0.606
2018-01-31,002673,0.176
2018-01-31,002304,0.63
2018-01-31,000538,0.423
2018-01-31,600028,0.598
2018-01-31,601229,0.11
2018-01-31,600008,0.1
2018-01-31,601800,0.174
2018-01-31,601818,0.598
2018-01-31,600886,0.235
2018-01-31,002292,0.052
2018-01-31,002241,0.219
2018-01-31,601958,0.057
2018-01-31,600018,0.175
2018-01-31,601919,0.222
2018-01-31,601006,0.461
2018-01-31,601881,0.061
2018-01-31,000768,0.175
2018-01-31,002450,0.34
2018-01-31,600100,0.141
2018-01-31,600674,0.172
2018-01-31,600066,0.234
2018-01-31,600489,0.136
2018-01-31,002602,0.082
2018-01-31,600827,0.084
2018-01-31,600690,0.52
2018-01-31,600663,0.115
2018-01-31,600522,0.207
2018-01-31,601628,0.405
2018-01-31,600372,0.056
2018-01-31,002027,0.562
2018-01-31,600895,0.088
2018-01-31,600977,0.098
2018-01-31,601212,0.04
2018-01-31,000413,0.252
2018-01-31,600015,0.508
2018-01-31,601018,0.168
2018-01-31,600390,0.031
2018-01-31,000728,0.177
2018-01-31,601169,0.893
2018-02-28,600028,0.575
2018-02-28,300024,0.167
2018-02-28,601601,1.075
2018-02-28,603833,0.05
2018-02-28,601211,0.573
2018-02-28,002673,0.149
2018-02-28,000538,0.415
2018-02-28,601229,0.112
2018-02-28,600008,0.102
2018-02-28,601800,0.18
2018-02-28,601818,0.586
2018-02-28,600886,0.239
2018-02-28,002292,0.052
2018-02-28,002241,0.259
2018-02-28,601958,0.058
2018-02-28,600018,0.195
2018-02-28,601919,0.197
2018-02-28,601006,0.473
2018-02-28,601881,0.056
2018-02-28,000768,0.175
2018-02-28,002450,0.358
2018-02-28,600100,0.156
2018-02-28,600674,0.173
2018-02-28,600066,0.263
2018-02-28,600489,0.128
2018-02-28,002304,0.607
2018-02-28,002602,0.123
2018-02-28,600827,0.079
2018-02-28,600690,0.509
2018-02-28,600663,0.121
2018-02-28,600522,0.232
2018-02-28,601628,0.382
2018-02-28,600372,0.06
2018-02-28,002027,0.628
2018-02-28,600895,0.08
2018-02-28,600977,0.107
2018-02-28,601212,0.04
2018-02-28,000413,0.269
2018-02-28,600015,0.509
2018-02-28,601018,0.182
2018-02-28,600390,0.031
2018-02-28,000728,0.165
2018-02-28,601169,0.924
2018-02-28,000559,0.105
2018-02-28,600369,0.109
2018-02-28,600309,0.425
2018-02-28,600177,0.193
2018-02-28,000651,2.124
2018-02-28,000826,0.127
2018-02-28,000895,0.229
2018-02-28,002555,0.057
2018-02-28,603160,0.033
2018-02-28,600958,0.342
2018-02-28,601336,0.376
2018-02-28,000540,0.177
2018-02-28,600029,0.354
2018-02-28,300033,0.089
2018-02-28,601872,0.072
2018-02-28,601099,0.18
2018-02-28,000783,0.247
2018-02-28,600009,0.402
2018-02-28,000063,0.655
2018-02-28,002736,0.228
2018-02-28,002500,0.114
2018-02-28,600887,1.684
2018-02-28,002624,0.111
2018-02-28,600023,0.194
2018-02-28,300136,0.269
2018-02-28,601668,1.167
2018-02-28,601186,0.413
2018-02-28,002424,0.047
2018-02-28,601688,0.482
2018-02-28,601088,0.408
2018-02-28,002081,0.192
2018-02-28,002142,0.439
2018-02-28,002065,0.131
2018-02-28,000338,0.352
2018-02-28,000060,0.145
2018-02-28,600104,1.007
2018-02-28,600068,0.223
2018-02-28,002310,0.221
2018-02-28,600219,0.16
2018-02-28,600926,0.04
2018-02-28,000776,0.42
2018-02-28,300251,0.094
2018-02-28,600837,0.836
2018-02-28,600795,0.302
