code,year,quarter,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
300024,2016,4,7.37,20.2,31.739,410.7736,0.2632,2033.481,1.3033,2.7492,130.9472,0.9471,380.1077,0.3863,931.9182,20.6533,4.2196,6.7412,7.8457,-56.1167,6.6528,5.5229,3.7297,146.90200000000002,-1325.6245,79.5999,20.4001,-0.0772,-0.0222,-0.374,-0.1086,-16.5662
300024,2017,1,1.03,12.84,32.6665,57.9297,0.0371,450.894,0.2889,0.5143,174.9951,0.1674,537.6344,0.0843,1067.6157,27.233,3.4127,6.3675,11.2398,-53.625,6.3144,4.7689,3.0847,110.7829,-1108.7353,77.6067,22.3933,-0.6378,-0.0393,-4.9329,-0.1756,-25.1185
300024,2017,2,3.1,17.21,32.2135,176.7494,0.1132,1026.5568,0.6579,1.1354,158.5344,0.3724,483.3512,0.188,957.4468,15.467,5.0878,7.412000000000001,10.6669,0.0,7.3952,4.4023,2.8247,95.2798,-1330.5129,76.3687,23.6313,-0.2971,-0.0404,-1.7026,-0.1708,-23.599
300024,2017,3,4.72,16.32,32.4305,273.7133,0.1754,1676.9909,1.0748,1.8072,149.4024,0.5667,476.4426,0.2992,902.4064,34.6075,8.5194,7.4801,15.8864,12.5,7.4882,3.7549,2.3099,67.0048,-3188.5294,72.3816,27.6184,-0.28800000000000003,-0.0596,-1.7444,-0.2159,-30.3345
300024,2017,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600196,2010,1,5.0,30.77,31.9051,330.3303,0.2668,1073.2512,0.867,1.8079,49.7815,1.2589,71.491,0.3147,285.9867,27.3691,88.3701,53.4553,47.083,92.8571,57.8283,1.2732,1.0692,57.1954,1362.4401,58.4596,41.5404,0.0239,0.0021,0.0724,0.0051,0.9306
600196,2010,2,7.25,25.12,33.5684,551.4392,0.4343,2194.9217,1.7288,3.7594,47.88,2.3319,77.1903,0.6,300.0,22.3293,68.1597,73.8894,55.3643,57.1429,80.4793,1.3828,1.1578,83.1454,1115.0366,60.1999,39.8001,0.027000000000000003,0.0044,0.0938,0.0111,2.0427
600196,2010,3,9.28,22.17,34.2277,738.0116,0.3875,3328.5917,1.7478,5.4579,49.4696,3.4886,77.3949,0.8565,315.2364,19.1662,-62.8878,30.023000000000003,31.2699,-78.2123,30.5138,1.5702,1.3391,98.2305,1033.1664,59.0632,40.9368,0.0273,0.0063,0.10800000000000001,0.0154,3.1916
600196,2010,4,10.25,18.95,34.4833,863.6539,0.4535,4555.4217,2.392,6.5145,55.2613,3.8953,92.4191,0.9855,365.2968,17.6426,-60.9892,35.1152,45.9176,-77.2277,30.0547,1.6032,1.3509,90.2804,839.367,55.8453,44.1547,0.0446,0.0121,0.2033,0.0274,5.4911
600196,2011,1,2.82,17.35,34.6333,252.4777,0.1325,1454.5718,0.7637,1.6842,53.4378,1.0134,88.8099,0.2121,424.3281,35.5295,-19.484,40.1472,61.0472,-51.8519,35.371,1.9780000000000002,1.7385,128.5668,634.8507,50.873000000000005,49.126999999999995,-0.1496,-0.0112,-0.7623,-0.0227,-5.5342
600196,2011,2,9.32,27.93,34.5518,866.6997,0.4551,3102.5071,1.6291,3.62,49.7238,2.1788,82.6143,0.494,364.3725,41.3493,56.3421,29.1141,45.0476,4.5455,22.3293,1.8917,1.6262,112.2794,946.5374,53.5869,46.4131,0.0104,0.0017,0.0325,0.0036,0.9173
600196,2011,3,10.81,23.04,37.0264,1067.5466,0.5605,4632.5115,2.4325,5.1354,52.5762,2.9615,91.17,0.7859,343.5552,39.1733,47.6873,31.737,45.555,43.5897,24.1878,1.3404,1.1032,67.2514,803.9685,53.4562,46.5438,0.0125,0.0028,0.0465,0.0059,1.3226
600196,2011,4,11.92,17.97,38.4609,1165.6076,0.612,6485.5408,3.4055,7.3547,48.9483,3.878,92.8314,1.0821,332.6864,42.3697,38.4367,21.0532,32.5246,32.6087,16.0137,1.2118,0.9867,57.9874,696.4077,51.0113,48.9887,0.0488,0.0142,0.2287,0.028999999999999998,6.3435
600196,2012,1,3.35,20.36,45.3176,335.2251,0.17600000000000002,1646.2386,0.8644,1.6824,53.495,0.7873,114.3147,0.2845,316.3445,13.1769,50.8704,16.9522,13.9684,38.4615,11.8161,1.0979,0.8668,45.1928,681.7631,52.2049,47.7951,0.006999999999999999,0.0005,0.0268,0.0011,0.2295
600196,2012,2,6.92,20.08,44.6285,701.7669999999999,0.3684,3494.2742,1.8348,3.4871,51.6188,1.6435,109.5224,0.6166,291.9235,12.6274,-13.115,12.8201,14.869000000000002,-19.5652,9.119,1.3229,1.0148,43.6473,627.0607,52.6311,47.3689,0.0661,0.0103,0.2692,0.0218,5.7804
600196,2012,3,10.71,20.29,44.2223,1093.2233,0.574,5387.8459,2.8291,5.212999999999999,51.7936,2.5539,105.7207,0.9216,292.9688,16.3051,6.0085,5.9983,6.8263,1.7857,3.3899,1.3806,1.0798,52.6853,649.1691,53.0418,46.9582,0.0771,0.0185,0.3157,0.0395,10.1644
600196,2012,4,11.53,21.3,43.7825,1563.9164,0.698,7340.7827,3.2764,8.0068,44.9618,3.4428,104.5661,1.0174,353.8431,13.1869,32.8145,34.5957,14.4289,31.1475,38.7534,2.1528,1.8258,127.7223,674.0498,60.0014,39.9986,0.0907,0.0261,0.3618,0.0652,17.0942
600196,2013,1,2.52,17.11,44.4421,352.0073,0.1571,2056.5860000000002,0.9179,2.1479,41.9014,0.912,98.6842,0.2528,356.0127,24.9264,-4.2509,34.5703,16.5324,-11.1111,39.613,1.9752,1.6665,109.0383,633.105,60.2856,39.7144,0.037000000000000005,0.0029,0.1846,0.0074,1.9077
600196,2013,2,7.41,23.35,44.2428,1053.1412,0.47,4509.2894,2.0126,4.1763,43.1004,1.8426,97.68799999999999,0.5797,310.5054,29.048000000000002,40.1485,36.3506,23.6551,27.026999999999997,40.0642,1.4984,1.1945,67.3818,870.8354,58.0346,41.9654,0.0691,0.0113,0.2591,0.0269,6.5039
600196,2013,3,9.51,19.64,44.0284,1389.0796,0.6199,7070.7809,3.1559,6.3584,42.4635,2.7267,99.0208,0.934,289.0792,31.2358,23.1308,38.696999999999996,23.1409,8.7719,43.0161,1.5745,1.1949,57.9089,780.0087,59.7425,40.2575,0.0661,0.0169,0.2884,0.0421,10.8887
600196,2013,4,13.22,20.27,44.5464,2027.0577,0.9047,9996.409,4.4617,9.0823,39.6375,3.8393,93.7671,1.3009,276.7315,36.1763,30.4836,15.4193,15.5566,12.5,13.0793,1.3237,1.0178,58.1156,857.7493,59.9301,40.0699,0.1012,0.0343,0.4215,0.0857,19.1665
600196,2014,1,2.64,15.57,41.49100000000001,413.9198,0.1844,2657.8297,1.1842,1.933,46.5598,0.9419,95.5515,0.3745,240.3204,29.235,17.0626,14.3786,15.9429,12.5,12.1125,1.3224,1.0129,55.4604,848.3021,59.4722,40.5278,0.0026,0.0002,0.0146,0.0006,0.1289
600196,2014,2,6.49,18.09,42.4647,1002.0146,0.4334,5538.5393,2.3959,3.9219999999999997,45.895,1.876,95.9488,0.748,240.6417,22.8251,-5.4396,9.5948,12.4825,-6.382999999999999,8.6354,1.2839,0.9912,59.9478,938.0503,56.5448,43.4552,0.0729,0.013000000000000001,0.3551,0.0299,6.6249
600196,2014,3,9.38,18.17,43.3641,1574.5839,0.6811,8661.4446,3.7469,5.9978,45.0165,2.9014,93.0585,1.1522,234.3343,22.4963,10.696,11.5415,20.4746,11.2903,14.9574,1.25,0.9755,56.6674,938.1656,55.3126,44.6874,0.0974,0.0254,0.4703,0.0568,13.103
600196,2014,4,12.67,17.56,44.1308,2112.8695,0.914,12025.532,5.2022,8.5954,41.8829,4.1745,86.2379,1.5368,234.253,20.2985,-1.2546,8.1434,19.8848,2.2222,8.7572,0.9084,0.7402,38.7499,817.5691,54.0606,45.9394,0.0998,0.034,0.5065,0.0739,12.5844
600196,2015,1,3.06,19.15,49.3122,536.356,0.23199999999999998,2800.2958,1.2115,1.84,48.913000000000004,0.8785,102.4474,0.3432,262.2378,5.3602,27.4412,11.7979,17.7997,27.7778,11.9942,0.8955,0.7052,40.3523,733.1263,56.4422,43.5578,0.0653,0.0052,0.2974,0.0119,2.1404
600196,2015,2,7.45,22.01,50.5274,1303.4845,0.5639,5921.384,2.5618,3.6657,49.1039,1.8058,99.6788,0.7218,249.3766,6.9124,33.3709,13.1382,17.0651,27.2727,13.3711,0.7583,0.5977,32.5639,916.6223,54.648,45.352,0.1144,0.0186,0.4469,0.0411,6.6347
600196,2015,3,10.76,20.84,50.6364,1890.9695,0.8181,9073.4976,3.9255,5.5098,49.0036,2.7718,97.4096,1.0874,248.2987,4.7573,21.3421,8.4093,12.5641,18.8406,4.6899,0.7366,0.5872,32.2824,857.1904,53.271,46.729,0.1281,0.0311,0.5338,0.0665,10.6661
600196,2015,4,13.53,19.51,49.9705,2460.0936,1.0631,12608.6483,5.4486,7.7822,46.2594,3.8779,92.8338,1.4843,242.5386,4.849,21.1332,8.2011,8.1091,16.3043,9.0359,0.7611,0.6103,36.8275,848.9042,54.1066,45.8934,0.1286,0.0424,0.5647,0.0925,14.8185
600196,2016,1,3.39,19.65,51.6387,634.2318,0.27399999999999997,3226.0407,1.3940000000000001,1.8446,48.7911,0.9656,93.2063,0.3786,237.7179,15.2036,23.7933,6.6953,11.9088,17.3913,6.8857,0.9881,0.8086,50.0577,950.6263,53.8127,46.1873,0.11900000000000001,0.0097,0.504,0.021,4.3527
600196,2016,2,7.89,21.62,53.4592,1500.2664,0.6483,6937.0912,2.9977,3.6842,48.8573,1.9291,93.3078,0.7845,229.4455,17.1532,15.3367,9.8855,12.6499,16.0714,8.5726,0.8658,0.7087,43.6983,1072.8016,53.3069,46.6931,0.1349,0.0229,0.5353,0.049,8.6589
600196,2016,3,11.09,20.46,53.7967,2176.8887,0.9407,10637.9855,4.5969999999999995,5.5977,48.2341,3.0046,89.8622,1.1443,235.9521,17.2424,16.3494,13.4488,12.9082,14.6341,11.6989,0.9263,0.7799,50.982,988.6757,53.5261,46.4739,0.1432,0.0361,0.6015,0.0776,13.7432
600196,2016,4,12.64,19.18,54.0745,2805.8371,1.162,14628.8204,6.0587,7.9049,45.5414,4.0478,88.9372,1.5326,234.8949,16.0221,12.216,22.1614,14.5702,13.0841,22.0479,1.0649,0.8996,59.3164,990.7931,57.6916,42.3084,0.1442,0.0482,0.655,0.1139,20.8738
600196,2017,1,3.23,19.01,55.3378,737.7467,0.3055,3880.4548,1.6071,1.8447,48.7884,1.0055,89.5077,0.33399999999999996,269.4611,20.2854,9.734,21.8205,19.4884,18.5185,21.8906,1.1362,0.9743,65.6426,877.1464,54.863,45.137,0.1037,0.0085,0.4812,0.0188,3.6654
600196,2017,2,6.84,20.22,57.2383,1689.0597,0.6769,8353.0226,3.3477,3.6802,48.9104,1.9645,91.6264,0.6459999999999999,278.6378,20.410999999999998,10.1791,25.9027,23.6661,7.6923,29.8408,1.4826,1.2895,92.7449,968.0257,54.271,45.729,0.1321,0.0218,0.5728,0.0477,10.8364
600196,2017,3,9.47,18.66,58.3937,2419.2669,0.9695,12959.8129,5.194,5.4808,49.2629,2.9668,91.0071,0.8402,321.3521,21.8258,8.8651,29.2741,33.728,5.3191,30.1499,1.3799,1.2449,95.2277,887.6911,51.7434,48.2566,0.133,0.0305,0.625,0.0632,11.8404
600196,2017,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601216,2010,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601216,2010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601216,2010,3,,,,,,,,25.2134,10.7086,9.4137,28.6816,2.5304,106.7025,,,,,,,1.4514,1.1931,39.608,333.4703,29.1711,70.8289,0.1017,0.0445,0.9504,0.0628,28.2876
601216,2010,4,32.06,17.35,32.5844,486.0832,0.9347,2800.1213,5.3848,53.9331,6.6749,9.7999,36.7351,3.8714,92.9896,115.6984,216.481,45.773999999999994,16.3865,216.4523,47.2661,1.5195,1.0669,28.6437,452.0328,33.8735,66.1265,0.0943,0.0576,0.5433,0.0871,43.1284
601216,2011,1,2.93,15.83,34.6918,134.1235,0.2095,846.9369,1.3233,22.7709,3.9524,1.9345,46.5236,0.382,235.6021,,,,,,,5.7477,5.2642,406.212,674.9554,64.5446,35.4554,0.0487,0.0058,0.307,0.0163,6.7696
601216,2011,2,7.07,18.36,33.7068,337.1776,0.5268,1836.3591,2.8693,48.8194,3.6871,3.7777,47.648,0.9307,193.4028,,,,,,,5.0511,4.4357,300.7892,842.2965,70.7754,29.2246,0.0344,0.0093,0.1878,0.0319,10.575999999999999
601216,2011,3,9.78,16.9,32.2397,480.4222,0.7506,2841.2290000000003,4.4394,69.2142,3.9009,6.2319,43.3255,1.3653,197.7587,47.8882,135.0242,286.3763,61.6518,98.1533,294.493,4.2343,3.7878,210.3045,975.2716,69.7241,30.2759,0.0362,0.0145,0.2127,0.0478,13.4634
601216,2011,4,11.56,15.61,30.5371,579.0549,0.9047,3707.9551,5.7936,96.4996,3.7306,8.9324,40.3027,2.2512,159.9147,32.4212,19.5684,224.9734,55.5988,-0.0856,230.1933,3.3764,2.9484,163.2224,985.5478,70.74600000000001,29.254,0.0417,0.0217,0.2664,0.0742,22.1076
601216,2012,1,1.39,8.56,27.0256,70.9023,0.1107,827.8551,1.2935,16.2871,5.5258,1.9101,47.118,0.3474,259.0674,-2.253,-47.4285,11.2228,1.7897,-53.736999999999995,11.2796,3.1603,2.7223,118.4801,729.368,70.5261,29.4739,0.0928,0.0106,1.0876,0.0359,10.1117
601216,2012,2,3.83,11.3,30.4391,197.574,0.1543,1748.0614,1.3656,31.43,5.727,4.624,38.9273,0.7859,229.0368,-4.8083,-43.3154,7.8931,8.0201,-72.5267,8.0357,2.4335,2.1693,57.427,904.3816,70.6922,29.3078,0.0217,0.0052,0.1995,0.0177,4.4384
601216,2012,3,6.03,11.78,30.0653,318.02299999999997,0.2484,2699.6401,2.109,46.2042,5.8436,7.2649,37.165,1.2336,218.8716,-4.9834,-35.7769,7.0919,6.3771,-68.2752,7.3184,2.0434,1.82,29.4402,771.487,70.1926,29.8074,0.0698,0.025,0.6078,0.0838,19.1396
601216,2012,4,7.86,11.58,30.0779,422.605,0.3301,3649.1427,2.8508,106.1328,3.392,9.7152,37.0553,1.795,200.5571,-1.5861,-28.0858,7.2392,10.8518,-64.6467,7.3887,1.716,1.4885,43.1244,776.3026,68.4405,31.5595,0.0645,0.0298,0.5631,0.0943,23.7252
601216,2013,1,1.56,10.91,30.2688,85.499,0.0667,782.9948,0.6117,17.7376,5.074,2.3663,38.0341,0.4849,185.6053,-5.4189,23.9765,7.4452,9.145,-39.7112,7.5475,1.6997,1.4373,36.7527,593.9018,69.4277,30.5723,0.016,0.0016,0.1431,0.0052,1.3953
601216,2013,2,4.56,15.3,32.1604,253.9669,0.1984,1659.7922,1.2967,37.5763,4.7903,5.1607,34.879,1.0627,169.3799,-5.0495,34.4134,8.2251,13.6898,28.4974,8.1879,1.1492,0.9789,8.2742,856.7662,67.2943,32.7057,-0.0316,-0.0063,-0.2047,-0.0193,-4.2393
601216,2013,3,6.74,15.56,31.5808,384.5826,0.3004,2470.4341,1.93,53.5269,5.0442,7.9062,34.1504,1.5426,175.0292,-8.4902,24.6685,8.2589,18.5592,20.9256,8.2069,1.1153,0.9653,23.2614,843.2427,64.0943,35.9057,-0.0566,-0.0156,-0.3618,-0.0436,-10.397
601216,2013,4,8.74,14.79,32.168,512.214,0.4001,3461.5669,2.7043,80.2378,4.4867,8.6557,41.5911,2.003,179.7304,-5.1403,23.1164,8.9565,22.5853,21.1993,8.9699,0.9342,0.7655,20.4448,819.3969999999999,60.8314,39.1686,0.0257,0.0092,0.1726,0.0234,4.7292
601216,2014,1,2.25,12.0,29.4662,135.14700000000002,0.1055,1125.7313,0.8794,13.2748,6.7798,2.3114,38.9374,0.5024,179.1401,43.7725,51.7736,9.759,35.3318,58.0838,9.868,1.1576,1.0004,24.006999999999998,512.7167,56.3084,43.6916,0.0072,0.0008,0.0609,0.0017,0.344
601216,2014,2,6.55,16.88,30.3742,405.9585,0.3171,2404.7676,1.8787,26.4967,6.7933,5.2435,34.3282,1.0419,172.7613,44.8837,56.6601,11.042,33.0441,-0.1008,11.203,1.1141,0.9889,21.3035,693.5767,56.1655,43.8345,0.0515,0.0112,0.3084,0.0255,4.8191
601216,2014,3,9.38,17.0,29.5038,598.1845,0.292,3517.1761,1.7173,37.2623,7.2459,7.5918,35.5647,1.531,176.3553,42.3708,53.1163,11.6535,30.1674,-2.7953,11.8383,0.9307,0.8205,17.0341,729.7810000000001,54.978,45.022,0.0867,0.0262,0.5151,0.0582,9.9949
601216,2014,4,11.79,15.99,29.5387,765.0224,0.3735,4783.8043,2.3358,94.3634,3.815,10.7875,33.372,2.0472,175.8499,38.1977,46.735,10.4886,26.3845,-6.6717,10.7329,0.7433,0.6648,16.5623,638.5283,53.1804,46.8196,0.1996,0.078,1.2649,0.1666,24.3156
601216,2015,1,2.29,13.55,26.8384,151.6061,0.07400000000000001,1118.7657,0.5462,16.9083,5.3228,2.6660000000000004,33.7584,0.3659,245.9688,-0.6188,13.3289,9.9981,16.8883,-29.9242,10.2003,0.8181,0.7398,12.0141,465.1453,52.9892,47.0108,0.1318,0.0118,0.9788,0.025,3.7768
601216,2015,2,5.71,16.95,32.0295,393.7133,0.1922,2322.1929999999998,1.1338,35.091,5.1295,5.9335,30.3362,0.4786,376.0969,-3.4338,-2.5033,11.0673,46.5814,-3.0272,11.2496,1.3625,1.3175,88.6901,427.7679,42.5576,57.4424,0.4242,0.0607,2.5173,0.1056,19.7834
601216,2015,3,9.53,18.73,34.1099,674.4383,0.1829,3600.0817,0.9765,35.4625,7.6137,9.7576,27.6707,1.4380000000000002,187.7608,2.3572,13.0366,10.8416,38.8802,-37.3502,11.0349,0.4355,0.3984,8.7739,420.2479,43.8785,56.1215,0.3679,0.0819,1.9788,0.1459,27.6243
601216,2015,4,6.88,17.37,34.51,839.863,0.2278,4833.3857,1.3111,67.0943,5.3656,11.3182,31.8072,1.0538,341.6208,1.0364,9.0609,87.5957,67.2413,-39.0094,88.1893,1.26,1.2094,84.8646,373.18699999999995,59.6528,40.3472,0.2705,0.0638,1.5879,0.1582,26.3389
601216,2016,1,2.3,23.16,41.4329,287.5593,0.0681,1241.1443,0.2941,11.3787,7.9095,2.8992,31.043000000000003,0.1989,452.4887,10.9387,90.6871,88.1639,62.0339,-7.8378,88.7254,1.3353,1.2816,61.0744,522.5412,61.5344,38.4656,0.6524,0.0399,2.8176,0.1037,17.3704
601216,2016,2,4.91,24.63,39.9317,628.8193,0.149,2552.2624,0.6049,27.9078,6.4498,6.9314,25.9688,0.4804,374.6878,9.9074,60.5977,85.34899999999999,11.5145,-22.4766,85.8407,1.4521,1.3886,29.6495,575.1011,70.7353,29.2647,0.3554,0.0501,1.4432,0.1711,30.1218
601216,2016,3,7.56,25.37,39.7405,991.1265,0.1174,3905.9793,0.4629,34.7973,7.7592,9.0631,29.7911,0.7183,375.8875,8.497,48.0204,84.6759,13.3225,-35.7923,85.0818,1.5754,1.484,25.0393,675.0353,71.5066,28.4934,0.3053,0.0651,1.2035,0.2283,40.6464
601216,2016,4,11.58,27.71,43.147,1583.9184,0.1877,5714.0537,0.6771,45.2177,7.9615,9.3412,38.5389,1.0827,332.5021,18.2205,92.3285,11.9676,-11.9408,-17.6032,11.9795,2.0862,1.8708,30.7222,868.8389999999999,75.8487,24.1513,0.3572,0.1132,1.2890000000000001,0.4687,99.0073
601216,2017,1,3.75,28.9,40.3669,534.0129,0.0632,1847.6698,0.2189,12.5595,7.1659,2.6803,33.5783,0.3619,248.6875,48.8683,85.81700000000001,13.8683,-2.694,-7.1848,13.8477,1.8271,1.7103,39.2323,1789.9132,72.0081,27.9919,-0.0353,-0.0033,-0.1221,-0.0118,-2.016
601216,2017,2,6.3,26.0,39.8029,924.3116,0.1095,3554.2304,0.4212,25.6116,7.0281,5.3575,33.5978,0.7361,244.532,39.258,47.0565,14.4672,6.0126,-26.5101,14.4467,1.7912,1.6726,17.4464,1548.2671,76.3765,23.6235,0.0469,0.0087,0.1802,0.0367,5.5699
601216,2017,3,10.59,29.13,41.6161,1609.5617,0.1907,5523.5706,0.6546,34.4377,7.8402,7.9593,33.9226,1.006,268.3897,41.4132,62.431000000000004,17.1454,13.2751,62.383,16.0057,2.3817,2.2512,16.9252,1682.8723,73.9497,26.0503,0.1486,0.0395,0.51,0.1517,29.2588
601216,2017,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000961,2010,1,4.47,12.54,31.2425,181.6856,0.2333,1448.2843,1.8602,0.7899,113.9385,0.1127,798.5803,0.0887,1014.6561,219.7469,8404.6052,251.3312,411.9167,2200.0,240.9772,1.5134,0.7077,18.3605,989.8932,22.6359,77.3641,-0.7349,-0.0577,-5.6812,-0.0745,-9.4785
000961,2010,2,8.04,8.5,23.7211,338.76599999999996,0.29,3981.1458,3.4089,1.8782,95.8364,0.3255,552.9954,0.23600000000000002,762.7119,81.5186,14.8528,17.2715,26.2054,-50.8475,17.3645,1.5578,0.6925,23.9727,992.3024,22.2507,77.7493,-0.2195,-0.0447,-2.4963,-0.0575,-7.5368
000961,2010,3,11.85,8.39,23.915,520.8813,0.446,6204.3925,5.3127,2.7268,99.0172,0.4846,557.1605,0.3511,769.0117,85.5782,27.4328,23.8334,39.9583,-34.4118,18.8353,1.5112,0.6774,18.7456,810.7352,22.3972,77.6028,-0.1596,-0.0469,-1.8554,-0.0604,-7.6092
000961,2010,4,16.05,8.11,24.051,741.1519,0.6346,9137.5125,7.8242,3.3472,107.5526,0.6775,531.3653,0.4794,750.9387,60.7519,36.4635,32.1308,40.8102,-29.2135,19.13,1.4229,0.6713,16.2674,1109.5346,21.8528,78.1472,-0.2512,-0.0951,-2.9658,-0.1217,-14.55
000961,2011,1,4.09,9.8,24.4501,197.3157,0.1689,2011.5367,1.7224,0.6772,132.9002,0.1197,751.8797,0.0894,1006.7114,38.891,5.3307,31.025,31.7676,-26.087,18.6585,1.4553,0.5833,10.8753,2431.0721,22.5083,77.4917,-0.7682,-0.0635,-7.8305,-0.08199999999999999,-9.9628
000961,2011,2,8.4,8.47,26.2438,412.9743,0.3536,4871.0658,4.171,1.4226,126.5289,0.2568,700.9346,0.1972,912.7789,22.3534,21.8904,29.91,46.793,20.6897,16.5812,1.4087,0.5662,12.9695,463.4429,19.6916,80.3084,-0.4685,-0.0796,-5.3493,-0.0991,-11.9241
000961,2011,3,12.46,8.1,26.1199,640.8759,0.5487,7903.0653,6.7672,2.1226,127.2025,0.3932,686.6734,0.3084,875.4864,27.3786,28.0583,35.5903,44.9895,23.3184,16.9359,1.4025,0.5339,9.8776,652.4871,20.9452,79.0548,-0.3704,-0.0955,-4.2823,-0.1208,-14.2539
000961,2011,4,17.15,7.57,26.7037,932.2833,0.7982,12302.8396,10.5347,3.4082,105.6276,0.5870000000000001,613.2879,0.4653,773.6944,34.641,28.3538,30.6544,39.0789,26.9841,17.7274,1.3571,0.5159,12.8251,562.634,20.5291,79.4709,-0.2204,-0.0808,-2.7292,-0.1016,-12.0881
000961,2012,1,2.52,7.57,32.4991,140.8897,0.1206,1859.3773,1.5921,0.5494,163.8151,0.0646,1393.1889,0.0593,1517.7066,-7.5643,-28.1498,31.1807,46.1208,-29.4118,15.8282,1.349,0.5142,14.6676,260.3684,20.2069,79.7931,0.11,0.0058,1.442,0.0072,0.8547
000961,2012,2,7.92,9.11,32.8567,467.9234,0.4006,5133.0386,4.3953,1.4054,128.0774,0.1645,1094.2249,0.1564,1150.8951,5.3781,8.017000000000001,29.2818,34.8656,14.2857,20.1548,1.2514,0.4331,12.8656,442.1468,18.8763,81.1237,0.0496,0.0066,0.5524,0.0081,0.9047
000961,2012,3,11.54,8.66,31.7385,709.2673,0.6073,8189.8188,7.0127,2.2831,118.2603,0.2542,1062.1558,0.2378,1135.4079,3.6284,3.2603,18.4983,37.1298,10.9091,19.5227,1.2509,0.4337,13.9212,433.709,18.0994,81.9006,0.0523,0.0102,0.6064,0.0124,1.3923
000961,2012,4,15.94,7.91,32.5723,1032.1579,0.8838,13034.5642,11.1612,3.0197,119.2171,0.3875,929.0323,0.3505,1027.1041,5.9476,7.9105,18.9682,42.5115,10.0,19.1385,1.2443,0.494,14.5442,421.5313,17.1376,82.8624,-0.0213,-0.0058,-0.2592,-0.006999999999999999,-0.7866
000961,2013,1,2.42,5.89,30.4085,160.9585,0.1378,2732.1601,2.3395,0.5949,151.2859,0.0698,1289.3983,0.0625,1440.0,46.9395,44.4346,16.985,33.945,16.6667,19.0148,1.2717,0.4544,12.4409,278.6657,17.6484,82.3516,-0.1101,-0.0063,-1.4694,-0.0077,-0.8786
000961,2013,2,7.09,6.63,30.8936,485.13599999999997,0.4154,7314.7919,6.2635,1.4152,127.1905,0.1777,1012.9432,0.1556,1156.8123,42.5041,16.2017,20.6094,40.334,5.0,15.9339,1.3585,0.5344,18.5861,321.9189,16.2232,83.7768,0.0098,0.0013,0.1332,0.0016,0.1935
000961,2013,3,8.64,5.38,28.8708,601.8904,0.5153,11180.3213,9.5735,2.0468,131.9132,0.2657,1016.1837,0.2263,1193.1065,36.5149,-7.4137,17.9034,41.3766,-14.7541,13.2797,1.3968,0.5475,18.2317,300.7615,15.0943,84.9057,-0.054000000000000006,-0.0102,-0.9245,-0.012,-1.5384
000961,2013,4,15.63,6.59,29.4223,1209.3829,1.0355,18326.4084,15.6925,3.3486,107.5076,0.3959,909.3205,0.3528,1020.4082,40.5986,32.0939,20.0331,36.1091,18.1818,19.5099,1.453,0.5114,15.574,601.7096,15.1135,84.8865,-0.228,-0.0642,-2.9516,-0.0756,-10.1317
000961,2014,1,2.36,4.21,22.7537,187.7533,0.1607,4457.1443,3.8165,0.7469,120.4981,0.0846,1063.8298,0.0714,1260.5042,63.1363,-6.3848,28.3371,47.5826,14.2857,19.4404,1.426,0.4915,13.8483,380.3302,15.3469,84.6531,-0.5731,-0.0364,-13.3246,-0.0429,-5.6068
000961,2014,2,6.32,5.43,25.3338,516.6898,0.4424,9506.0463,8.1398,1.5906,113.1648,0.16399999999999998,1097.5610000000001,0.1468,1226.1580000000001,29.9565,-4.2485,37.4014,38.2144,4.7619,19.3551,1.3954,0.4388,13.1231,462.3558,16.1278,83.8722,-0.6679,-0.0846,-12.3818,-0.1009,-12.727
000961,2014,3,7.57,4.71,26.1209,615.4934,0.527,13065.2277,11.1875,1.9702,137.0419,0.2121,1272.9844,0.1945,1388.1748,16.8591,-9.7565,41.2004,34.8082,1.9231,16.7585,1.3996,0.4184,13.958,435.3951,15.81,84.19,-0.5821,-0.095,-12.8967,-0.1128,-14.3053
000961,2014,4,10.87,4.4,24.6517,959.1871,0.8213,21792.0942,18.6601,3.5933,100.1865,0.3419,1052.9395,0.3175,1133.8583,18.9109,-33.8692,30.7929,29.4388,-21.1538,13.9558,1.2878,0.3351,11.0623,456.1217,15.2716,84.7284,-0.2693,-0.0696,-6.2665,-0.0822,-9.7712
000961,2015,1,1.54,4.26,24.906,138.7044,0.1187,3250.0958,2.7829,0.5241,171.72299999999998,0.0415,2168.6747,0.0411,2189.781,-27.0812,-47.0777,23.2011,24.9308,-25.625,13.0062,1.3072,0.3297,10.6661,335.9567,15.1345,84.8655,-0.0748,-0.0028,-2.3945,-0.0033,-0.3935
