close,code,date,high,low,open,volume
16.017,002174,2014-12-31,19.916,15.112,17.008,105955953
16.368,002174,2015-03-31,16.975,15.251,16.136,3290241
30.754,002174,2015-06-30,53.08,18.006,18.006,226469271
29.739,002174,2015-09-30,32.823,22.081,29.507,44263162
29.739,002174,2015-12-31,0.0,0.0,0.0,0
38.99,002174,2016-03-31,38.99,23.584,26.766,213968686
31.925,002174,2016-06-30,49.792,26.887,39.508,951067195
26.787,002174,2016-09-30,34.968,26.348,31.805,464599156
26.388,002174,2016-12-30,29.93,24.652,26.907,306519775
27.805,002174,2017-03-31,31.616,22.527,26.198,340711109
31.685,002174,2017-06-30,32.523,24.871,27.815,416796958
24.18,002174,2017-09-29,33.721,23.52,31.695,501658675
6.943,002230,2010-03-31,7.124,5.513,6.175,133645235
6.071,002230,2010-06-30,8.54,5.995,6.943,141505552
8.89,002230,2010-09-30,10.045,5.305,6.071,98666783
13.454,002230,2010-12-31,15.656,7.337,9.013,122233657
11.341,002230,2011-03-31,14.229,9.282,13.539,114143663
10.376,002230,2011-06-30,11.861,9.043,11.341,95083607
7.634,002230,2011-09-30,11.575,7.558,10.376,87655465
8.967,002230,2011-12-30,10.491,7.604,8.003,160251019
9.202,002230,2012-03-30,11.085,6.953,8.967,164583748
7.601,002230,2012-06-29,10.066,7.246,9.233,143644257
10.966,002230,2012-09-28,11.768,7.482,7.516,334078221
11.691,002230,2012-12-31,11.946,9.071,11.112,239409390
13.917,002230,2013-03-29,14.296,10.727,11.73,334129523
17.826,002230,2013-06-28,19.038,13.169,13.89,517957439
18.43,002230,2013-09-30,24.424,16.87,17.749,781115957
18.519,002230,2013-12-31,20.86,16.038,18.6,435506924
17.416,002230,2014-03-31,22.13,16.642,18.457,409089735
17.575,002230,2014-06-30,18.747,14.212,17.377,545163650
20.681,002230,2014-09-30,21.566,14.734,17.575,1033097885
17.608,002230,2014-12-31,21.355,17.106,20.859,1048684726
34.358,002230,2015-03-31,34.688,17.192,17.628,1803327170
34.703,002230,2015-06-30,59.563,28.386,34.431,2449741103
26.618,002230,2015-09-30,43.92,23.221,34.365,2636928673
36.798,002230,2015-12-31,41.516,27.512,27.909,2335901458
27.74,002230,2016-03-31,36.709,23.201,36.709,1308380476
32.744,002230,2016-06-30,34.459,26.574,27.91,1132700539
28.338,002230,2016-09-30,33.013,27.92,32.744,944860210
27.003,002230,2016-12-30,31.379,26.136,28.598,759468325
34.987,002230,2017-03-31,36.662,25.219,27.202,1605901714
39.9,002230,2017-06-30,41.58,27.05,34.788,1668583467
53.65,002230,2017-09-29,64.77,37.16,40.3,5533806982
10.445,002352,2010-03-31,10.758,8.843,9.641,49394894
7.119,002352,2010-06-30,11.106,6.958,10.402,59902073
8.332,002352,2010-09-30,9.787,6.899,7.212,71246613
9.275,002352,2010-12-31,11.597,7.921,8.448,81769176
8.232,002352,2011-03-31,9.571,8.082,9.2,28404887
6.827,002352,2011-06-30,9.08,6.225,8.241,19424889
6.573,002352,2011-09-30,8.56,6.017,6.833,47326227
6.222,002352,2011-12-30,8.01,5.977,6.607,33519395
6.2,002352,2012-03-30,7.484,5.445,6.237,28582911
6.445,002352,2012-06-29,7.512,6.2,6.203,28395008
6.404,002352,2012-09-28,7.643,6.024,6.448,35438940
6.426,002352,2012-12-31,6.7,5.156,6.381,16548624
5.655,002352,2013-03-29,6.808,5.38,6.432,22460393
5.334,002352,2013-06-28,6.394,4.756,5.674,35957558
5.635,002352,2013-09-30,5.95,5.146,5.146,29658479
7.741,002352,2013-12-31,9.801,5.391,5.635,175002989
6.585,002352,2014-03-31,7.992,6.534,7.648,63935079
7.122,002352,2014-06-30,7.539,5.878,6.579,45493152
8.398,002352,2014-09-30,8.427,6.732,7.103,65455498
7.716,002352,2014-12-31,9.303,7.475,8.391,73444265
9.502,002352,2015-03-31,9.929,7.442,7.667,95668337
12.697,002352,2015-06-30,19.568,9.515,9.58,119790413
10.561,002352,2015-09-30,17.335,8.356,12.665,207542344
15.894,002352,2015-12-31,16.852,10.328,11.018,184741407
13.744,002352,2016-03-31,15.695,9.399,15.69,78317348
47.988,002352,2016-06-30,50.154,13.431,13.739,245355287
47.11,002352,2016-09-30,51.052,36.111,50.154,547570115
41.461,002352,2016-12-30,57.24,38.935,51.821,395957956
55.653,002352,2017-03-31,73.34,36.62,41.58,520650592
53.16,002352,2017-06-30,58.4,46.89,55.504,371503433
54.98,002352,2017-09-29,57.96,46.5,53.24,269413808
3.503,002415,2010-06-30,4.448,3.336,3.943,123251798
3.681,002415,2010-09-30,4.177,3.215,3.488,78526279
4.802,002415,2010-12-31,5.448,3.371,3.717,98618892
4.19,002415,2011-03-31,4.837,3.963,4.817,50474544
4.031,002415,2011-06-30,4.23,3.365,4.191,69500740
4.077,002415,2011-09-30,4.996,3.96,4.037,116388778
4.411,002415,2011-12-30,4.704,3.98,4.098,86712930
4.37,002415,2012-03-30,4.616,3.489,4.412,91262895
5.624,002415,2012-06-29,5.723,4.319,4.352,131636867
5.732,002415,2012-09-28,6.457,5.304,5.666,207873448
6.433,002415,2012-12-31,6.606,5.242,5.645,169557486
7.969,002415,2013-03-29,8.368,5.792,6.41,333298620
7.307,002415,2013-06-28,8.713,6.658,7.81,434371783
11.005,002415,2013-09-30,11.213,7.305,7.307,932818405
9.579,002415,2013-12-31,11.817,9.045,11.046,556099564
7.274,002415,2014-03-31,10.217,7.128,9.379,987049715
7.061,002415,2014-06-30,8.287,6.761,7.274,736651059
8.153,002415,2014-09-30,8.843,6.499,7.061,1191745894
9.465,002415,2014-12-31,10.472,7.785,8.225,1314401073
12.989,002415,2015-03-31,13.324,9.401,9.494,1707706946
19.195,002415,2015-06-30,24.199,12.438,12.947,3532610428
13.959,002415,2015-09-30,19.876,12.001,18.981,947025710
14.735,002415,2015-12-31,16.483,13.899,14.572,1382863883
13.205,002415,2016-03-31,14.812,10.163,14.786,1046267238
14.091,002415,2016-06-30,14.242,12.55,13.205,792734469
16.068,002415,2016-09-30,17.722,14.091,14.098,973559391
15.634,002415,2016-12-30,17.033,14.846,16.074,860049533
20.946,002415,2017-03-31,21.951,15.615,15.726,958747445
32.3,002415,2017-06-30,32.54,20.749,21.045,2645623597
32.0,002415,2017-09-29,34.57,28.02,32.28,2463638248
3.916,002424,2010-06-30,4.832,3.8,4.136,107184363
4.622,002424,2010-09-30,5.146,3.311,3.905,138362360
5.424,002424,2010-12-31,6.215,4.014,4.663,189486141
5.444,002424,2011-03-31,6.061,4.662,5.444,75854210
5.826,002424,2011-06-30,6.577,5.265,5.455,97857376
5.008,002424,2011-09-30,7.39,4.97,5.83,247227715
4.633,002424,2011-12-30,5.846,4.047,5.042,117172801
4.409,002424,2012-03-30,5.301,4.1,4.705,97114830
5.266,002424,2012-06-29,5.537,4.396,4.513,158650058
5.533,002424,2012-09-28,6.853,4.975,5.32,747557692
5.042,002424,2012-12-31,5.667,4.15,5.45,283333211
5.423,002424,2013-03-29,5.801,4.571,5.096,361482753
4.688,002424,2013-06-28,6.199,4.437,5.501,385579278
6.362,002424,2013-09-30,6.597,4.666,4.688,252650534
8.271,002424,2013-12-31,10.372,5.948,6.29,391952747
7.716,002424,2014-03-31,9.096,7.093,8.493,412660819
8.118,002424,2014-06-30,8.369,6.532,7.687,144488531
13.169,002424,2014-09-30,13.662,7.993,8.082,253048188
13.514,002424,2014-12-31,15.457,12.678,13.129,186117912
16.296,002424,2015-03-31,17.119,13.007,13.514,147411970
20.649,002424,2015-06-30,37.191,16.197,16.247,290399010
18.005,002424,2015-09-30,28.385,12.559,19.857,739972023
25.412,002424,2015-12-31,30.086,18.708,18.936,1431379746
18.975,002424,2016-03-31,25.372,14.162,25.352,795787446
17.118,002424,2016-06-30,19.093,15.506,18.846,538317978
21.965,002424,2016-09-30,25.707,17.019,17.238,891806109
18.85,002424,2016-12-30,23.538,17.924,22.075,303769849
17.596,002424,2017-03-31,19.089,15.924,18.85,247940621
18.86,002424,2017-06-30,19.18,15.35,17.516,350886831
17.38,002424,2017-09-29,18.97,16.5,18.85,343252535
6.141,002465,2010-09-30,8.164,6.035,7.347,223530892
6.225,002465,2010-12-31,6.931,5.807,6.152,232623408
5.327,002465,2011-03-31,6.323,5.101,6.288,83169040
4.617,002465,2011-06-30,5.482,4.266,5.333,65664145
3.892,002465,2011-09-30,5.102,3.872,4.612,69234377
3.609,002465,2011-12-30,4.404,3.522,3.891,52823569
3.738,002465,2012-03-30,4.347,3.115,3.632,69951469
3.605,002465,2012-06-29,4.267,3.466,3.674,48633630
4.275,002465,2012-09-28,4.476,3.538,3.623,68771679
4.602,002465,2012-12-31,4.894,3.482,4.259,50958567
4.881,002465,2013-03-29,5.545,4.482,4.627,129077929
4.824,002465,2013-06-28,5.96,4.431,4.881,108488701
6.07,002465,2013-09-30,6.387,4.755,4.836,188431661
6.695,002465,2013-12-31,7.371,5.081,6.073,923752034
6.066,002465,2014-03-31,8.473,5.963,6.669,885701310
7.741,002465,2014-06-30,7.833,5.857,6.099,874506285
8.542,002465,2014-09-30,8.985,6.842,7.814,1563761925
9.388,002465,2014-12-31,11.371,8.027,8.591,1463011494
13.611,002465,2015-03-31,14.33,9.048,9.412,1170839260
15.741,002465,2015-06-30,24.939,12.634,13.878,2389992968
12.484,002465,2015-09-30,21.027,10.112,15.79,2100131437
16.317,002465,2015-12-31,18.721,12.885,13.149,3172452205
12.641,002465,2016-03-31,14.791,10.549,14.684,1398547141
12.324,002465,2016-06-30,12.973,10.764,12.562,1041782940
12.324,002465,2016-09-30,0.0,0.0,0.0,0
11.541,002465,2016-12-30,13.553,11.036,13.553,1192360860
11.631,002465,2017-03-31,12.681,10.868,11.621,1025221354
10.74,002465,2017-06-30,12.344,10.194,11.621,828604841
11.59,002465,2017-09-29,11.82,10.69,10.76,1169895903
10.707,002466,2010-09-30,14.53,9.684,11.776,93611867
8.542,002466,2010-12-31,11.31,8.059,10.981,84086990
7.878,002466,2011-03-31,9.508,7.151,8.607,55043409
7.529,002466,2011-06-30,9.034,6.059,7.929,47382454
8.032,002466,2011-09-30,10.918,7.431,8.281,260080859
6.278,002466,2011-12-30,9.53,5.94,8.083,101104882
6.7,002466,2012-03-30,7.846,5.595,6.36,118411629
7.395,002466,2012-06-29,8.545,6.592,6.693,133366237
6.855,002466,2012-09-28,7.614,6.31,7.498,84071097
7.526,002466,2012-12-31,7.825,5.212,6.888,62269980
8.297,002466,2013-03-29,9.996,7.023,7.563,112921732
7.947,002466,2013-06-28,11.218,7.596,8.297,93910147
8.045,002466,2013-09-30,9.582,7.872,8.0,101247973
7.087,002466,2013-12-31,8.424,6.278,7.975,45154484
11.404,002466,2014-03-31,12.887,6.7,7.087,139032394
10.111,002466,2014-06-30,12.159,10.085,11.28,15376063
13.131,002466,2014-09-30,14.794,11.123,11.123,41065004
9.462,002466,2014-12-31,13.892,9.277,13.131,64969768
13.314,002466,2015-03-31,14.431,9.39,9.516,182480786
14.478,002466,2015-06-30,22.443,12.299,13.323,481745538
14.862,002466,2015-09-30,19.913,8.256,14.267,592260880
32.974,002466,2015-12-31,41.232,14.586,15.509,725658295
39.311,002466,2016-03-31,40.759,22.959,32.561,810008117
38.067,002466,2016-06-30,46.859,36.08,39.123,1996811474
33.93,002466,2016-09-30,41.875,32.815,38.076,1535297225
28.936,002466,2016-12-30,37.354,28.562,33.894,910661421
38.522,002466,2017-03-31,38.959,27.822,29.097,1295134421
48.656,002466,2017-06-30,50.599,36.185,39.057,1961938843
62.926,002466,2017-09-29,78.244,47.555,48.611,2097155837
11.363,002500,2010-12-31,13.625,10.578,12.036,1806295567
9.41,002500,2011-03-31,11.662,9.121,11.419,1084952570
8.697,002500,2011-06-30,10.728,8.013,9.438,902918896
8.441,002500,2011-09-30,9.011,7.129,8.688,801960734
6.15,002500,2011-12-30,9.762,5.713,8.46,1470846359
6.131,002500,2012-03-30,7.357,5.494,6.235,1338560430
7.832,002500,2012-06-29,8.669,6.074,6.14,1330335595
7.832,002500,2012-09-28,0.0,0.0,0.0,0
7.01,002500,2012-12-31,8.463,4.982,8.129,1449671003
7.278,002500,2013-03-29,8.416,6.369,7.019,1957606368
5.702,002500,2013-06-28,7.66,5.307,7.344,838757478
6.434,002500,2013-09-30,6.993,5.596,5.635,979034738
6.646,002500,2013-12-31,6.993,5.625,6.405,790647264
6.203,002500,2014-03-31,6.964,5.982,6.665,972278027
6.329,002500,2014-06-30,6.8,6.145,6.222,705242719
8.055,002500,2014-09-30,8.279,6.192,6.329,1669218015
15.603,002500,2014-12-31,19.23,7.46,8.045,5415290907
16.422,002500,2015-03-31,17.407,12.55,15.603,3060910967
17.641,002500,2015-06-30,27.617,14.647,16.558,6058358396
11.274,002500,2015-09-30,17.885,8.817,17.212,3974668641
14.914,002500,2015-12-31,18.408,11.019,11.939,5340533491
11.607,002500,2016-03-31,14.934,8.915,14.826,2943103255
16.206,002500,2016-06-30,17.302,11.019,11.548,5980993043
13.856,002500,2016-09-30,17.009,13.292,16.324,2646705640
11.905,002500,2016-12-30,15.134,11.41,13.995,1978080223
10.934,002500,2017-03-31,12.073,10.568,11.945,1288592894
9.58,002500,2017-06-30,11.261,8.528,10.934,1290027940
11.3,002500,2017-09-29,12.59,9.49,9.58,4274325614
8.456,002558,2011-03-31,10.062,8.356,9.446,48713048
6.566,002558,2011-06-30,8.763,5.937,8.459,21021898
6.175,002558,2011-09-30,7.415,5.954,6.602,30582105
5.682,002558,2011-12-30,6.986,5.372,6.188,17129161
5.768,002558,2012-03-30,7.317,4.997,5.696,21244231
5.659,002558,2012-06-29,6.256,5.282,5.797,15271175
5.734,002558,2012-09-28,6.443,5.447,5.669,21320425
5.989,002558,2012-12-31,6.136,4.645,5.764,24572263
6.086,002558,2013-03-29,6.713,5.632,6.011,25620465
5.759,002558,2013-06-28,6.718,5.342,6.069,24087576
6.117,002558,2013-09-30,6.368,5.566,5.716,20091279
6.924,002558,2013-12-31,7.842,5.641,6.087,60572572
6.268,002558,2014-03-31,7.24,6.034,6.939,28853435
6.423,002558,2014-06-30,6.96,5.403,6.255,14705935
9.421,002558,2014-09-30,9.515,6.385,6.443,37918915
8.76,002558,2014-12-31,9.955,8.616,9.421,8977862
8.76,002558,2015-03-31,0.0,0.0,0.0,0
8.76,002558,2015-06-30,0.0,0.0,0.0,0
8.76,002558,2015-09-30,0.0,0.0,0.0,0
44.862,002558,2015-12-31,63.962,9.637,9.637,71972262
34.84,002558,2016-03-31,45.451,30.445,44.837,129522947
43.511,002558,2016-06-30,46.165,30.445,34.541,89204046
41.283,002558,2016-09-30,45.114,39.661,43.176,13754744
49.728,002558,2016-12-30,60.198,42.396,45.41,255042431
73.109,002558,2017-03-31,77.95,45.659,48.964,203225035
46.22,002558,2017-06-30,76.63,40.685,73.109,215773272
41.56,002558,2017-09-29,46.9,41.0,46.1,144480100
25.143,002594,2011-06-30,25.874,21.735,21.735,56292536
19.067,002594,2011-09-30,35.121,18.781,25.459,606796470
22.525,002594,2011-12-30,27.811,17.19,19.067,405524437
27.959,002594,2012-03-30,28.058,20.154,23.118,290097783
19.621,002594,2012-06-29,32.306,18.425,27.86,261748453
14.147,002594,2012-09-28,20.134,13.347,19.453,451082694
20.105,002594,2012-12-31,20.233,13.841,14.118,318829586
21.804,002594,2013-03-29,27.633,19.364,20.105,321828373
29.549,002594,2013-06-28,37.66,19.719,21.695,719423527
38.885,002594,2013-09-30,42.442,29.638,29.935,850110077
37.226,002594,2013-12-31,43.134,34.114,40.506,386949468
47.53,002594,2014-03-31,58.575,36.258,37.226,503340750
46.917,002594,2014-06-30,51.008,39.389,47.52,244527602
48.288,002594,2014-09-30,53.688,43.964,46.927,340141925
37.727,002594,2014-12-31,50.296,33.425,48.338,502317062
51.818,002594,2015-03-31,58.939,35.511,37.875,1082154346
54.617,002594,2015-06-30,86.628,45.074,53.401,1156192062
59.344,002594,2015-09-30,67.819,39.408,54.489,1296004499
63.685,002594,2015-12-31,74.0,57.05,62.429,1274477109
58.157,002594,2016-03-31,63.685,44.51,63.685,650555452
60.333,002594,2016-06-30,64.773,55.893,58.138,511242127
54.973,002594,2016-09-30,63.468,54.38,60.303,370580767
49.496,002594,2016-12-30,57.702,48.729,55.29,273789551
47.842,002594,2017-03-31,51.399,46.328,49.417,286648762
49.765,002594,2017-06-30,54.229,46.398,48.45,322677042
68.3,002594,2017-09-29,70.93,47.6,49.566,692793831
10.694,002601,2011-09-30,17.29,10.052,12.322,152757891
12.657,002601,2011-12-30,15.085,9.287,10.553,153661429
11.512,002601,2012-03-30,14.412,10.881,12.582,103098126
10.13,002601,2012-06-29,12.063,9.859,11.593,44100662
6.317,002601,2012-09-28,10.373,6.013,10.186,151739761
6.029,002601,2012-12-31,7.1,4.439,6.354,194481863
5.683,002601,2013-03-29,7.153,5.343,6.108,295677318
4.025,002601,2013-06-28,6.074,3.943,5.762,154393550
5.037,002601,2013-09-30,5.95,3.982,4.043,229419257
4.609,002601,2013-12-31,6.003,4.509,4.998,134044950
4.326,002601,2014-03-31,5.016,4.162,4.617,94166106
4.906,002601,2014-06-30,4.946,4.191,4.286,128680460
6.206,002601,2014-09-30,6.418,4.747,4.893,292039777
5.582,002601,2014-12-31,6.869,5.246,6.208,306525322
7.778,002601,2015-03-31,8.211,5.572,5.582,253353420
12.103,002601,2015-06-30,17.024,7.717,7.765,101782041
6.235,002601,2015-09-30,13.028,5.519,12.05,314047013
10.363,002601,2015-12-31,11.842,6.387,6.464,465576135
15.433,002601,2016-03-31,16.199,7.982,10.294,732023228
13.08,002601,2016-06-30,17.449,10.867,15.162,2262630283
13.37,002601,2016-09-30,15.236,12.817,13.126,1534577193
12.128,002601,2016-12-30,14.045,11.859,13.445,692750473
16.17,002601,2017-03-31,17.195,11.083,12.166,1020036416
15.889,002601,2017-06-30,17.31,13.357,16.103,886478293
18.033,002601,2017-09-29,19.779,15.462,16.103,2244665736
48.48,002739,2015-03-31,54.28,13.839,13.839,309696344
121.295,002739,2015-06-30,123.163,48.05,48.099,155103771
80.999,002739,2015-09-30,123.487,66.091,109.165,272378068
119.263,002739,2015-12-31,138.544,87.459,89.099,533029126
79.807,002739,2016-03-31,120.754,70.862,120.277,287404205
79.622,002739,2016-06-30,90.839,68.769,87.787,220687925
67.045,002739,2016-09-30,79.631,63.976,78.705,474650126
53.882,002739,2016-12-30,70.234,52.995,67.045,317443905
56.323,002739,2017-03-31,60.897,48.849,54.011,297165961
50.97,002739,2017-06-30,60.588,49.696,56.303,356308311
52.04,002739,2017-09-29,52.04,50.81,50.99,9792098
95.214,002841,2017-03-31,104.358,22.73,22.73,305218430
74.22,002841,2017-06-30,97.381,60.3,96.407,114298359
74.95,002841,2017-09-29,81.33,63.51,73.68,44289536
13.095,300003,2010-03-31,13.095,9.261,12.114,92505899
12.496,300003,2010-06-30,16.354,11.318,13.339,263292841
11.831,300003,2010-09-30,14.052,11.227,12.501,223540369
12.92,300003,2010-12-31,16.152,11.416,11.925,265522487
12.208,300003,2011-03-31,13.543,11.642,13.057,113787800
9.362,300003,2011-06-30,12.25,8.666,12.246,102932952
7.87,300003,2011-09-30,10.44,7.722,9.362,139148810
6.516,300003,2011-12-30,8.781,5.987,7.756,125371145
6.273,300003,2012-03-30,7.436,5.997,6.602,117815884
6.379,300003,2012-06-29,7.485,6.065,6.369,242243725
4.443,300003,2012-09-28,6.592,4.269,6.423,153145419
4.419,300003,2012-12-31,4.766,3.694,4.443,184533479
4.665,300003,2013-03-29,5.79,4.346,4.433,364947035
5.523,300003,2013-06-28,6.539,4.515,4.684,280089941
7.398,300003,2013-09-30,7.536,4.723,5.523,568050690
8.223,300003,2013-12-31,8.513,5.945,7.403,584496259
10.594,300003,2014-03-31,10.908,7.369,8.223,504027196
10.323,300003,2014-06-30,10.807,9.231,9.537,148157537
11.607,300003,2014-09-30,12.111,8.841,10.407,347768994
11.755,300003,2014-12-31,13.553,11.083,11.696,335904873
17.79,300003,2015-03-31,19.41,11.118,11.799,567749075
20.099,300003,2015-06-30,28.833,16.348,17.929,834718448
15.848,300003,2015-09-30,25.439,13.128,19.499,504919456
19.123,300003,2015-12-31,22.333,15.368,15.368,428047713
18.375,300003,2016-03-31,19.019,14.367,18.974,213676762
18.152,300003,2016-06-30,19.083,16.358,18.528,220198673
18.421,300003,2016-09-30,20.173,17.794,18.063,343912230
17.844,300003,2016-12-30,19.396,17.426,18.59,337452148
17.247,300003,2017-03-31,18.043,16.272,17.794,289917492
22.11,300003,2017-06-30,22.34,17.237,17.247,454580750
21.49,300003,2017-09-29,23.65,19.79,22.23,487618339
1.697,300017,2010-03-31,2.019,1.291,1.842,105810141
1.424,300017,2010-06-30,1.947,1.02,1.699,183587875
1.095,300017,2010-09-30,1.639,1.062,1.417,231207092
1.233,300017,2010-12-31,1.703,1.066,1.093,275625078
1.202,300017,2011-03-31,1.351,1.068,1.252,114419608
0.954,300017,2011-06-30,1.245,0.872,1.204,70836636
0.909,300017,2011-09-30,1.095,0.871,0.953,97734257
0.973,300017,2011-12-30,1.216,0.871,0.912,219619149
1.171,300017,2012-03-30,1.336,0.812,0.982,208040463
1.215,300017,2012-06-29,1.292,1.037,1.178,147792454
1.424,300017,2012-09-28,1.649,1.142,1.215,162769244
1.259,300017,2012-12-31,1.519,1.008,1.424,82682015
2.226,300017,2013-03-29,2.281,1.185,1.253,140215690
2.922,300017,2013-06-28,3.147,2.05,2.208,162337503
4.273,300017,2013-09-30,4.633,2.665,2.925,175365372
6.35,300017,2013-12-31,6.969,4.161,4.348,232703067
7.878,300017,2014-03-31,10.571,6.118,6.298,207090288
9.58,300017,2014-06-30,9.58,7.295,7.891,260213457
8.397,300017,2014-09-30,10.661,7.658,9.612,476321101
7.238,300017,2014-12-31,8.654,6.314,8.382,481001936
13.423,300017,2015-03-31,14.247,6.907,7.238,681228275
15.352,300017,2015-06-30,21.854,12.736,13.366,1083604255
17.432,300017,2015-09-30,20.577,11.83,15.411,1348398884
19.84,300017,2015-12-31,23.679,17.69,18.057,989464707
19.317,300017,2016-03-31,19.919,14.905,19.711,702811156
22.295,300017,2016-06-30,23.38,18.156,19.413,579037955
23.158,300017,2016-09-30,25.38,21.562,22.421,547095928
17.786,300017,2016-12-30,23.795,16.92,23.28,548440774
13.437,300017,2017-03-31,18.636,13.271,17.882,790740463
12.07,300017,2017-06-30,13.795,10.71,13.387,2888280479
12.07,300017,2017-09-29,13.29,9.52,12.05,3828717999
4.257,300027,2010-03-31,4.297,2.849,3.684,114432557
4.204,300027,2010-06-30,5.406,3.678,4.252,208724448
3.965,300027,2010-09-30,4.988,3.672,4.134,221257925
3.915,300027,2010-12-31,4.614,3.789,3.965,321721323
3.49,300027,2011-03-31,3.992,3.338,3.925,164889561
3.486,300027,2011-06-30,3.869,3.297,3.47,299608915
3.687,300027,2011-09-30,4.472,3.486,3.486,374668473
3.828,300027,2011-12-30,4.605,3.498,3.69,546671301
3.341,300027,2012-03-30,3.958,3.13,3.932,361702255
3.874,300027,2012-06-29,3.896,3.271,3.339,226235578
3.783,300027,2012-09-28,4.307,3.634,3.913,278428459
3.487,300027,2012-12-31,3.915,2.973,3.769,266901888
4.283,300027,2013-03-29,5.115,3.416,3.622,649791371
7.038,300027,2013-06-28,8.079,3.886,4.307,834614049
19.199,300027,2013-09-30,19.199,7.743,7.743,1098222977
13.717,300027,2013-12-31,20.166,10.605,19.475,4716844760
11.725,300027,2014-03-31,15.605,11.444,13.712,2254977059
11.846,300027,2014-06-30,12.867,10.128,11.665,1416385945
11.638,300027,2014-09-30,12.173,10.351,11.861,1379598068
13.06,300027,2014-12-31,15.516,12.802,12.802,1679619520
15.491,300027,2015-03-31,16.343,12.906,13.055,2485657358
18.946,300027,2015-06-30,32.015,15.427,15.526,3842691692
19.661,300027,2015-09-30,22.965,16.194,18.38,1218860687
20.605,300027,2015-12-31,22.84,17.783,19.373,2351166369
13.889,300027,2016-03-31,21.281,10.938,20.789,1899248375
13.491,300027,2016-06-30,15.554,12.515,13.795,2687740993
12.335,300027,2016-09-30,14.198,12.295,13.491,1619453057
10.96,300027,2016-12-30,12.803,10.751,12.505,460334167
9.765,300027,2017-03-31,11.239,9.645,10.96,1069894915
8.09,300027,2017-06-30,9.974,7.592,9.735,1085182519
9.06,300027,2017-09-29,9.75,7.88,8.09,2410722249
1.708,300315,2012-06-29,2.247,1.609,2.093,211821154
2.031,300315,2012-09-28,2.35,1.453,1.726,270566260
1.883,300315,2012-12-31,2.263,1.772,2.031,45942767
3.017,300315,2013-03-29,3.196,2.071,2.071,62631903
5.984,300315,2013-06-28,6.581,2.953,2.975,421456139
7.432,300315,2013-09-30,7.84,5.806,5.952,226796501
9.365,300315,2013-12-31,13.307,8.177,8.177,1353493919
10.508,300315,2014-03-31,13.728,9.463,9.463,977359125
9.353,300315,2014-06-30,11.099,8.18,10.417,919906927
8.29,300315,2014-09-30,9.426,8.127,9.321,161765830
8.29,300315,2014-12-31,0.0,0.0,0.0,0
14.678,300315,2015-03-31,17.558,9.117,9.117,2382335923
13.491,300315,2015-06-30,23.447,11.4,14.662,5603722773
10.932,300315,2015-09-30,17.434,7.985,13.152,7670687296
13.939,300315,2015-12-31,16.249,11.131,11.4,5331503310
12.037,300315,2016-03-31,13.929,9.26,13.76,5347698589
10.444,300315,2016-06-30,12.834,9.737,11.958,3594741926
9.397,300315,2016-09-30,11.92,9.307,10.395,2786662386
9.217,300315,2016-12-30,11.412,9.008,9.457,4531622461
8.818,300315,2017-03-31,9.526,8.299,9.247,617104228
8.14,300315,2017-06-30,9.696,8.02,9.696,927395782
7.47,300315,2017-09-29,8.439,6.92,8.08,3849124403
7.208,600000,2010-03-31,7.315,6.012,6.907,3667289714
5.638,600000,2010-06-30,7.398,5.433,7.205,3144412664
5.373,600000,2010-09-30,6.359,5.024,5.621,3704817526
5.136,600000,2010-12-31,6.612,5.053,5.427,6368251628
5.646,600000,2011-03-31,5.804,5.099,5.149,5017464916
5.367,600000,2011-06-30,6.326,5.182,5.638,3789506192
4.658,600000,2011-09-30,5.591,4.544,5.373,4038787640
4.631,600000,2011-12-30,5.209,4.5,4.647,2593284250
4.871,600000,2012-03-30,5.318,4.576,4.658,3704888272
4.6,600000,2012-06-29,5.231,4.467,4.855,3617484192
4.175,600000,2012-09-28,4.628,4.017,4.611,3302083816
5.613,600000,2012-12-31,5.635,4.119,4.175,4938127562
5.731,600000,2013-03-29,6.942,5.477,5.714,10192857080
4.944,600000,2013-06-28,6.009,4.288,5.692,5353009344
6.025,600000,2013-09-30,7.405,4.604,4.909,13383414600
5.631,600000,2013-12-31,6.383,5.41,5.989,10034775124
5.804,600000,2014-03-31,5.977,5.01,5.637,7172030254
5.8,600000,2014-06-30,6.216,5.613,5.768,6281187132
6.249,600000,2014-09-30,6.384,5.704,5.82,7092486031
10.056,600000,2014-12-31,10.178,6.025,6.268,22371110617
10.12,600000,2015-03-31,10.736,8.659,10.178,17522968757
11.377,600000,2015-06-30,12.287,9.935,10.12,18912432373
11.155,600000,2015-09-30,12.175,7.989,11.276,13621438694
12.256,600000,2015-12-31,13.497,10.552,11.269,5011592096
12.027,600000,2016-03-31,12.497,10.652,12.262,1851051907
11.826,600000,2016-06-30,12.343,11.417,12.061,1289007045
12.525,600000,2016-09-30,12.927,11.697,11.826,1449859153
12.312,600000,2016-12-30,13.345,12.145,12.555,1178560190
12.16,600000,2017-03-31,12.973,11.925,12.312,1027605317
12.65,600000,2017-06-30,13.2,11.021,12.191,2842970962
12.87,600000,2017-09-29,14.02,12.41,12.64,3429753718
3.361,600008,2010-03-31,3.877,2.807,3.149,1936320631
2.41,600008,2010-06-30,3.587,2.374,3.37,854061937
2.674,600008,2010-09-30,2.982,2.313,2.401,769695924
2.965,600008,2010-12-31,3.326,2.683,2.692,1304508723
